url,judul,narasi,label,clean_text
https://www.antaranews.com/berita/5252881/dokter-sebut-orang-kurus-juga-dapat-terkena-pcos,Dokter sebut orang kurus juga dapat terkena PCOS,"Jakarta (ANTARA) - Dokter Spesialis Obstetri dan Ginekologi Subspesialis Fertilitas Endokrinologi Reproduksi Dr. dr. Gita Pratama, Sp.OG, Subsp. FER., M.Rep.Sc mengatakan orang yang memiliki badan kurus juga dapat terkena penyakit gangguan kesuburan seperti Polycystic Ovary Syndrome (PCOS). ""Biasanya dia gejalanya enggak seberat yang overweight atau obesitas. Jadi yang lean PCOS kita istilahnya,"" kata Gita dalam temu media di Jakarta, Rabu. Pria lulusan Universitas Indonesia itu menjelaskan perempuan dengan berat badan dibawah berat ideal dapat menjaga tubuh tetap sehat dengan rajin berolahraga dan diet yang sesuai dengan kebutuhan. Jika terkena PCOS, biasanya penderitanya akan lebih mudah mengalami kenaikan berat badan menurut sebuah penelitian. Penderita juga akan lebih cepat lapar, sering ingin memakan camilan.",0,"dokter spesialis obstetri dan ginekologi subspesialis fertilitas endokrinologi reproduksi dr. dr. gita pratama, sp.og, subsp. fer., m.rep.sc mengatakan orang yang memiliki badan kurus juga dapat terkena penyakit gangguan kesuburan seperti polycystic ovary syndrome (pcos). ""biasanya dia gejalanya enggak seberat yang overweight atau obesitas. jadi yang lean pcos kita istilahnya,"" kata gita dalam temu media di jakarta, rabu. pria lulusan universitas indonesia itu menjelaskan perempuan dengan berat badan dibawah berat ideal dapat menjaga tubuh tetap sehat dengan rajin berolahraga dan diet yang sesuai dengan kebutuhan. jika terkena pcos, biasanya penderitanya akan lebih mudah mengalami kenaikan berat badan menurut sebuah penelitian. penderita juga akan lebih cepat lapar, sering ingin memakan camilan."
https://www.antaranews.com/berita/5253333/brightspot-mrkt-jadi-ruang-inovasi-bagi-jenama-lokal,Brightspot MRKT jadi ruang inovasi bagi jenama lokal,"Jakarta (ANTARA) - Brightspot MRKT yang telah beroperasi selama 16 tahun berperan sebagai ruang inovasi penjualan bagi jenama F&B lokal, Dough Lab dan Eatlah, kata founder Brightspot MRKT Anton Wirjono. ""​Eatlah, Dough Lab, brand (mendaftar) di kami ikut waktu masih belum ada lokasi (gerai),"" ujar Anton saat konferensi pers Brightspot SuperMRKT 2025 di Sudirman, Jakarta Pusat, Rabu. Menurut Anton, partisipasi di ajang pasar raya itu memungkinkan jenama F&B tersebut menguji konsep inovasinya kepada basis konsumen yang luas (rata-rata 129.000 pengunjung dalam dua pekan penyelenggaraan Brightspot MRKT terakhir), dan membangun hype yang dibutuhkan untuk membesarkan gerai secara permanen. Peluang meningkatkan kapasitas Brand F&B Lokal Tanpa Outlet semakin terasa karena banyaknya investor yang datang ke Brightspot Market (MRKT).",0,"brightspot mrkt yang telah beroperasi selama 16 tahun berperan sebagai ruang inovasi penjualan bagi jenama f&b lokal, dough lab dan eatlah, kata founder brightspot mrkt anton wirjono. ""​eatlah, dough lab, brand (mendaftar) di kami ikut waktu masih belum ada lokasi (gerai),"" ujar anton saat konferensi pers brightspot supermrkt 2025 di sudirman, jakarta pusat, rabu. menurut anton, partisipasi di ajang pasar raya itu memungkinkan jenama f&b tersebut menguji konsep inovasinya kepada basis konsumen yang luas (rata-rata 129.000 pengunjung dalam dua pekan penyelenggaraan brightspot mrkt terakhir), dan membangun hype yang dibutuhkan untuk membesarkan gerai secara permanen. peluang meningkatkan kapasitas brand f&b lokal tanpa outlet semakin terasa karena banyaknya investor yang datang ke brightspot market (mrkt)."
https://www.antaranews.com/berita/5253193/bahaya-narkoba-bagi-masa-depan-generasi-muda,Bahaya narkoba bagi masa depan generasi muda,"Jakarta (ANTARA) - Kepala Badan Narkotika Nasional Komjen Suyudi Ario Seto menyebutkan sejumlah bahaya narkoba yang dapat pengaruhi generasi muda di masa mendatang. ""Jaringan narkotika membidik generasi muda. Mereka bergerak agresif dan tak pandang tempat,"" kata Suyudi dalam keterangan resminya di Jakarta, Rabu. Ketika mengisi sesi kuliah umum di UPN Veteran Jakarta, Suyudi menyampaikan bahwa generasi muda memiliki peluang untuk mewujudkan misi Indonesia Emas. Namun jika terjerat narkoba, pengguna akan menjadi beban negara. Ia pun mencontohkan sebuah kasus yang terjadi pada 7 Oktober 2025 lalu, ketika Polda Banten mengamankan lebih dari 12 ribu obat keras dari transaksi yang terjadi di sebuah kantin kampus. Kasus ini menjadi bukti bahwa narkoba dapat menjerat siapapun tanpa memandang usia.",0,"kepala badan narkotika nasional komjen suyudi ario seto menyebutkan sejumlah bahaya narkoba yang dapat pengaruhi generasi muda di masa mendatang. ""jaringan narkotika membidik generasi muda. mereka bergerak agresif dan tak pandang tempat,"" kata suyudi dalam keterangan resminya di jakarta, rabu. ketika mengisi sesi kuliah umum di upn veteran jakarta, suyudi menyampaikan bahwa generasi muda memiliki peluang untuk mewujudkan misi indonesia emas. namun jika terjerat narkoba, pengguna akan menjadi beban negara. ia pun mencontohkan sebuah kasus yang terjadi pada 7 oktober 2025 lalu, ketika polda banten mengamankan lebih dari 12 ribu obat keras dari transaksi yang terjadi di sebuah kantin kampus. kasus ini menjadi bukti bahwa narkoba dapat menjerat siapapun tanpa memandang usia."
https://www.antaranews.com/berita/5253249/fadli-film-ke-3-buya-hamka-hadirkan-inspirasi-hingga-ekspresi-budaya,Fadli: Film ke-3 Buya Hamka hadirkan inspirasi hingga ekspresi budaya,"Jakarta (ANTARA) - Menteri Kebudayaan Fadli Zon menilai film “Buya Hamka 3” mampu menjadi inspirasi dan motivasi bagi masyarakat luas. “Perjuangan Buya Hamka untuk mengembangkan dirinya, menjadi seorang ulama belajar dengan sungguh-sungguh kepada banyak guru, lalu banyak saya kira hal-hal yang menarik di situ yang bisa menjadi inspirasi kita, memotivasi kita dari sosok seorang yang multi-talenta seperti Buya Hamka,“ ujar Fadli Zon dalam screening film ketiga Buya Hamka di Jakarta, Rabu. Kegigihan Buya Hamka dalam film produksi Falcon Pictures ini menurutnya mampu menghadirkan berbagai pelajaran hidup, ekspresi budaya hingga sisi lain dari sosok Buya Hamka yang gigih untuk belajar. Selain itu, dalam film ini menghadirkan tampilan rumah adat minang yang kental akan sejarah dan budaya dari sisi arsitektur, disusul dengan fesyen pakaian khas yang juga memperkaya identitas budaya.",0,"menteri kebudayaan fadli zon menilai film “buya hamka 3” mampu menjadi inspirasi dan motivasi bagi masyarakat luas. “perjuangan buya hamka untuk mengembangkan dirinya, menjadi seorang ulama belajar dengan sungguh-sungguh kepada banyak guru, lalu banyak saya kira hal-hal yang menarik di situ yang bisa menjadi inspirasi kita, memotivasi kita dari sosok seorang yang multi-talenta seperti buya hamka,“ ujar fadli zon dalam screening film ketiga buya hamka di jakarta, rabu. kegigihan buya hamka dalam film produksi falcon pictures ini menurutnya mampu menghadirkan berbagai pelajaran hidup, ekspresi budaya hingga sisi lain dari sosok buya hamka yang gigih untuk belajar. selain itu, dalam film ini menghadirkan tampilan rumah adat minang yang kental akan sejarah dan budaya dari sisi arsitektur, disusul dengan fesyen pakaian khas yang juga memperkaya identitas budaya."
https://www.antaranews.com/berita/5234009/wamenkomdigi-nilai-kemandirian-teknologi-bentuk-baru-dari-nasionalisme,Wamenkomdigi nilai kemandirian teknologi bentuk baru dari nasionalisme,"Jakarta (ANTARA) - Wakil Menteri Komunikasi dan Digital (Wamenkomdigi) Nezar Patria menilai kemandirian teknologi adalah bentuk baru dari nasionalisme di era modern dan perjuangan untuk mempertahankan kedaulatan bangsa bergeser ke ruang digital. “Cita-cita untuk berdaulat secara teknologi adalah salah satu tindakan nasionalisme, dan untuk mencapai kemandirian digital, pembangunan ekosistem digital menjadi penting,” kata Nezar dalam keterangannya di Jakarta, Selasa. Menurutnya, infrastruktur digital saat ini sudah hampir merata di seluruh Indonesia, baik yang dibangun oleh pemerintah ataupun swasta. Namun, tersedianya infrastruktur saja dinilai tidak cukup. Infrastruktur digital harus dapat memberikan manfaat bagi masyarakat, baik di bidang sosial, ekonomi, atau budaya.",0,"wakil menteri komunikasi dan digital (wamenkomdigi) nezar patria menilai kemandirian teknologi adalah bentuk baru dari nasionalisme di era modern dan perjuangan untuk mempertahankan kedaulatan bangsa bergeser ke ruang digital. “cita-cita untuk berdaulat secara teknologi adalah salah satu tindakan nasionalisme, dan untuk mencapai kemandirian digital, pembangunan ekosistem digital menjadi penting,” kata nezar dalam keterangannya di jakarta, selasa. menurutnya, infrastruktur digital saat ini sudah hampir merata di seluruh indonesia, baik yang dibangun oleh pemerintah ataupun swasta. namun, tersedianya infrastruktur saja dinilai tidak cukup. infrastruktur digital harus dapat memberikan manfaat bagi masyarakat, baik di bidang sosial, ekonomi, atau budaya."
https://www.antaranews.com/berita/5232781/bocoran-kamera-dan-baterai-samsung-galaxy-s26-dan-s26-plus,Bocoran kamera dan baterai Samsung Galaxy S26 dan S26 Plus,"Jakarta (ANTARA) - Ponsel seri unggulan Samsung generasi berikutnya Samsung Galaxy S26 telah disiapkan untuk bersaing pada tahun depan dan kini bocoran terbaru mengungkap spesifikasi kamera dan baterai dari dua model ponsel yang bakal mengisi jajaran seri ini. Bocoran ini dilaporkan oleh Smart Prix, Senin, untuk dua model yaitu Galaxy S26 dan Galaxy S26 Plus. Hal ini ditemukan dari firmware untuk kedua model ini. Untuk Galaxy S26 firmware- nya memiliki kode S942BXXU0AYK9/S942BOXM0AYK9/S942BXXU0AYK9 dan Galaxy S26 Plus memiliki kode S947BXXU0AYK9/S947BOXM0AYK9/S947BXXU0AYK9. Dari kedua firmware tersebut, terungkap bahwa Samsung akan menghadirkan tiga kamera. Untuk kamera utama diketahui akan menggunakan sensor baru berukuran 50 MP dengan sensor Samsung ISOCELL S5KGNG.",0,"ponsel seri unggulan samsung generasi berikutnya samsung galaxy s26 telah disiapkan untuk bersaing pada tahun depan dan kini bocoran terbaru mengungkap spesifikasi kamera dan baterai dari dua model ponsel yang bakal mengisi jajaran seri ini. bocoran ini dilaporkan oleh smart prix, senin, untuk dua model yaitu galaxy s26 dan galaxy s26 plus. hal ini ditemukan dari firmware untuk kedua model ini. untuk galaxy s26 firmware- nya memiliki kode s942bxxu0ayk9/s942boxm0ayk9/s942bxxu0ayk9 dan galaxy s26 plus memiliki kode s947bxxu0ayk9/s947boxm0ayk9/s947bxxu0ayk9. dari kedua firmware tersebut, terungkap bahwa samsung akan menghadirkan tiga kamera. untuk kamera utama diketahui akan menggunakan sensor baru berukuran 50 mp dengan sensor samsung isocell s5kgng."
https://www.antaranews.com/video/5232645/kepala-brin-arif-satria-ingin-perkuat-science-techno-park-di-daerah,Kepala BRIN Arif Satria ingin perkuat Science Techno Park di daerah,"Copyright © ANTARA 2025 Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA. Kirim Komentar menjadi tanggung-jawab Anda sesuai UU ITE.",0,"copyright © antara 2025 dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk ai di situs web ini tanpa izin tertulis dari kantor berita antara. kirim komentar menjadi tanggung-jawab anda sesuai uu ite."
https://www.antaranews.com/berita/5231601/philips-andalkan-inovasi-perawatan-kesehatan-berbasis-ai-di-china,Philips andalkan inovasi perawatan kesehatan berbasis AI di China,"Shanghai (ANTARA) - Raksasa teknologi kesehatan Belanda Philips memperluas investasinya dalam layanan perawatan kesehatan berbasis kecerdasan buatan (artificial intelligence/AI) di China, dengan meluncurkan solusi kesehatan terbarunya selama gelaran Pameran Impor Internasional China (China International Import Expo/CIIE) kedelapan di Shanghai, untuk memanfaatkan perkembangan pesat lanskap kesehatan digital di negara tersebut. ""AI menjadi kekuatan utama dalam menghadapi tantangan yang lazim pada sistem medis, dan kami melihat momentum inovasi yang kuat di China,"" ujar pimpinan Philips untuk China Raya (Greater China) Liu Ling kepada Xinhua dalam sebuah sesi wawancara. Menjadi partisipan CIIE selama delapan tahun, Philips menghadirkan sekitar 50 inovasi pada tahun ini, yang mencakup diagnosis presisi, pencitraan cerdas, dan kesehatan personal.",0,"raksasa teknologi kesehatan belanda philips memperluas investasinya dalam layanan perawatan kesehatan berbasis kecerdasan buatan (artificial intelligence/ai) di china, dengan meluncurkan solusi kesehatan terbarunya selama gelaran pameran impor internasional china (china international import expo/ciie) kedelapan di shanghai, untuk memanfaatkan perkembangan pesat lanskap kesehatan digital di negara tersebut. ""ai menjadi kekuatan utama dalam menghadapi tantangan yang lazim pada sistem medis, dan kami melihat momentum inovasi yang kuat di china,"" ujar pimpinan philips untuk china raya (greater china) liu ling kepada xinhua dalam sebuah sesi wawancara. menjadi partisipan ciie selama delapan tahun, philips menghadirkan sekitar 50 inovasi pada tahun ini, yang mencakup diagnosis presisi, pencitraan cerdas, dan kesehatan personal."
https://www.antaranews.com/berita/5233929/apple-mungkin-akan-menunda-peluncuran-iphone-air-generasi-kedua,Apple mungkin akan menunda peluncuran iPhone Air generasi kedua,"Jakarta (ANTARA) - Apple kemungkinan akan menunda peluncuran iPhone Air generasi kedua, yang semula direncanakan dirilis pada musim gugur tahun 2026. Siaran The Verge pada Selasa menyebutkan bahwa Apple tidak lagi berencana meluncurkan iPhone Air generasi kedua pada musim gugur mendatang dan sudah ""mengurangi produksi versi pertama secara drastis"" menurut The Information . Tanpa iPhone Air generasi kedua, jajaran iPhone yang mungkin dikeluarkan pada musim gugur 2026 akan meliputi iPhone 18 Pro dan iPhone yang dapat dilipat. Laporan The Information menyebutkan bahwa perusahaan pada musim gugur mendatang ingin mengumumkan iPhone Air baru yang lebih ringan, memiliki kapasitas baterai lebih besar, dan dilengkapi dengan ruang uap seperti iPhone 17 Pro tahun 2025.",0,"apple kemungkinan akan menunda peluncuran iphone air generasi kedua, yang semula direncanakan dirilis pada musim gugur tahun 2026. siaran the verge pada selasa menyebutkan bahwa apple tidak lagi berencana meluncurkan iphone air generasi kedua pada musim gugur mendatang dan sudah ""mengurangi produksi versi pertama secara drastis"" menurut the information . tanpa iphone air generasi kedua, jajaran iphone yang mungkin dikeluarkan pada musim gugur 2026 akan meliputi iphone 18 pro dan iphone yang dapat dilipat. laporan the information menyebutkan bahwa perusahaan pada musim gugur mendatang ingin mengumumkan iphone air baru yang lebih ringan, memiliki kapasitas baterai lebih besar, dan dilengkapi dengan ruang uap seperti iphone 17 pro tahun 2025."
https://www.antaranews.com/berita/5232601/china-luncurkan-kelompok-satelit-orbit-rendah-bumi-terbaru,China luncurkan kelompok satelit orbit rendah bumi terbaru,"Wenchang (ANTARA) - China sukses meluncurkan kelompok satelit orbit rendah Bumi baru pada Senin (10/11) dari situs peluncuran wahana antariksa komersial di provinsi pulau Hainan, China selatan. Kelompok satelit tersebut, yang merupakan kelompok satelit ke-13 dan akan membentuk konstelasi internet, diluncurkan pada pukul 10.41 Waktu Beijing (pukul 09.41 WIB) menggunakan roket pengangkut Long March-12. Satelit-satelit itu berhasil memasuki orbit yang telah ditetapkan. Pewarta: Xinhua Editor: Natisha Andarningtyas Copyright © ANTARA 2025 Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA. Kirim Komentar menjadi tanggung-jawab Anda sesuai UU ITE.",0,"china sukses meluncurkan kelompok satelit orbit rendah bumi baru pada senin (10/11) dari situs peluncuran wahana antariksa komersial di provinsi pulau hainan, china selatan. kelompok satelit tersebut, yang merupakan kelompok satelit ke-13 dan akan membentuk konstelasi internet, diluncurkan pada pukul 10.41 waktu beijing (pukul 09.41 wib) menggunakan roket pengangkut long march-12. satelit-satelit itu berhasil memasuki orbit yang telah ditetapkan. pewarta: xinhua natisha andarningtyas copyright © antara 2025 dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk ai di situs web ini tanpa izin tertulis dari kantor berita antara. kirim komentar menjadi tanggung-jawab anda sesuai uu ite."
https://www.antaranews.com/berita/5231573/intip-tampilan-oppo-reno-15-yang-akan-dirilis-17-november-2025,Intip tampilan OPPO Reno 15 yang akan dirilis 17 November 2025,"Jakarta (ANTARA) - OPPO telah mengonfirmasi rencana peluncuran ponsel seri Reno 15, yang mencakup Reno 15 dan Reno 15 Pro, pada 17 November 2025 di China serta memperlihatkan tampilannya. Menurut siaran Gizmochina pada Senin, OPPO Reno 15 akan hadir dalam tiga pilihan warna, yaitu Starlight Bow, Aurora Blue, dan Canele Brown . Ponsel ini akan tersedia dalam pilihan RAM/ROM 12GB/256GB, 12GB/512GB, 16GB/256GB, 16GB/512GB, dan 16GB/1TB. Sedangkan OPPO Reno 15 Pro akan tersedia dalam warna Starlight Bow, Honey Gold, dan Canele Brown. Ponsel ini akan dipasarkan dengan pilihan memori RAM/ROM 12GB/256GB, 12GB/512GB, 16GB/512GB, dan 16GB/1TB. Baca juga: OPPO Reno 15 bakal ditenagai chip Dimensity dan RAM 16GB",0,"oppo telah mengonfirmasi rencana peluncuran ponsel seri reno 15, yang mencakup reno 15 dan reno 15 pro, pada 17 november 2025 di china serta memperlihatkan tampilannya. menurut siaran gizmochina pada senin, oppo reno 15 akan hadir dalam tiga pilihan warna, yaitu starlight bow, aurora blue, dan canele brown . ponsel ini akan tersedia dalam pilihan ram/rom 12gb/256gb, 12gb/512gb, 16gb/256gb, 16gb/512gb, dan 16gb/1tb. sedangkan oppo reno 15 pro akan tersedia dalam warna starlight bow, honey gold, dan canele brown. ponsel ini akan dipasarkan dengan pilihan memori ram/rom 12gb/256gb, 12gb/512gb, 16gb/512gb, dan 16gb/1tb. : oppo reno 15 bakal ditenagai chip dimensity dan ram 16gb"
https://www.antaranews.com/berita/5231661/teknologi-digital-berdayakan-pelestarian-dan-pewarisan-warisan-budaya,Teknologi digital berdayakan pelestarian dan pewarisan warisan budaya,"Hangzhou (ANTARA) - Sesaat Anda berjalan sendirian di hamparan musim dingin, jejak kaki menoreh salju. Sekejap kemudian, embun beku mencair menjadi aliran air tenang yang diapit bunga-bunga dafodil, bergetar lembut saat disentuh, sementara kunang-kunang berpendar menari di udara. Ini bukanlah mimpi, melainkan instalasi seni interaktif yang terinspirasi oleh beragam motif dari 40 lukisan China kuno, yang menawarkan pengalaman imersif bagi para pengunjung untuk menikmati keindahan seni tradisional melalui inovasi digital. Instalasi ini dipamerkan di Light of Internet Expo , sebuah pameran yang diselenggarakan di sela-sela ajang Konferensi Internet Dunia ( World Internet Conference /WIC) Wuzhen Summit 2025 selama tiga hari, yang berakhir pada Minggu (9/11) di kota air kuno Wuzhen di Provinsi Zhejiang, China.",0,"sesaat anda berjalan sendirian di hamparan musim dingin, jejak kaki menoreh salju. sekejap kemudian, embun beku mencair menjadi aliran air tenang yang diapit bunga-bunga dafodil, bergetar lembut saat disentuh, sementara kunang-kunang berpendar menari di udara. ini bukanlah mimpi, melainkan instalasi seni interaktif yang terinspirasi oleh beragam motif dari 40 lukisan china kuno, yang menawarkan pengalaman imersif bagi para pengunjung untuk menikmati keindahan seni tradisional melalui inovasi digital. instalasi ini dipamerkan di light of internet expo , sebuah pameran yang diselenggarakan di sela-sela ajang konferensi internet dunia ( world internet conference /wic) wuzhen summit 2025 selama tiga hari, yang berakhir pada minggu (9/11) di kota air kuno wuzhen di provinsi zhejiang, china."
https://www.antaranews.com/berita/5232805/macbook-pro-dengan-oled-mungkin-eksklusif-pada-model-m6-pro-dan-m6-max,MacBook Pro dengan OLED mungkin eksklusif pada model M6 Pro dan M6 Max,"Jakarta (ANTARA) - Perusahaan teknologi Amerika Serikat Apple dikabarkan sedang menyiapkan desain ulang spesifikasi untuk MacBook Pro yang dijadwalkan meluncur pada akhir 2026 atau awal 2027. Perubahan desain MacBook Pro itu dilakukan untuk pertama kalinya sejak 2021 dengan perkiraan perubahan diantaranya layar OLED dengan dukungan sentuh, sasis lebih tipis, serta kemungkinan tampilan Dynamic Island . Namun berdasarkan laporan 9to5Mac, Minggu (9/11), diyakini bahwa MacBook Pro dengan layar OLED mungkin bakal eksklusif untuk model dengan chip M6 Pro dan M6 Max saja. Informasi ini bersumber dari buletin Power On milik Mark Gurman Bloomberg. Laporan ini menjelaskan, saat ini Apple menghadirkan MacBook Pro dengan tiga model chip yang berbeda yaitu model dasar 14 inci dengan chip M5, model 14 inci dengan chip M4 Pro dan M4 Max, serta model 16 inci dengan chip M4 Pro dan M4 Max.",0,"perusahaan teknologi amerika serikat apple dikabarkan sedang menyiapkan desain ulang spesifikasi untuk macbook pro yang dijadwalkan meluncur pada akhir 2026 atau awal 2027. perubahan desain macbook pro itu dilakukan untuk pertama kalinya sejak 2021 dengan perkiraan perubahan diantaranya layar oled dengan dukungan sentuh, sasis lebih tipis, serta kemungkinan tampilan dynamic island . namun berdasarkan laporan 9to5mac, minggu (9/11), diyakini bahwa macbook pro dengan layar oled mungkin bakal eksklusif untuk model dengan chip m6 pro dan m6 max saja. informasi ini bersumber dari buletin power on milik mark gurman bloomberg. laporan ini menjelaskan, saat ini apple menghadirkan macbook pro dengan tiga model chip yang berbeda yaitu model dasar 14 inci dengan chip m5, model 14 inci dengan chip m4 pro dan m4 max, serta model 16 inci dengan chip m4 pro dan m4 max."
https://www.antaranews.com/berita/5233233/china-manfaatkan-ai-untuk-atasi-kesenjangan-layanan-kesehatan,China manfaatkan AI untuk atasi kesenjangan layanan kesehatan,"Hangzhou (ANTARA) - Mendapatkan saran medis di China tidak pernah semudah sekarang. Melalui ketukan sederhana di smartphone dan percakapan singkat, asisten kecerdasan buatan (artificial intelligence/AI) dapat memberikan diagnosis awal secara instan berdasarkan keahlian klinis para tenaga medis terkemuka China. Dukungan AI ini berasal dari sebuah aplikasi bernama AQ, yang dipamerkan di ajang Konferensi Tingkat Tinggi (KTT) Wuzhen Konferensi Internet Dunia (World Internet Conference/WIC) di Provinsi Zhejiang, China timur. Han Xinyi, CEO Ant Group, membagikan tujuan awal grup itu dalam mengembangkan aplikasi ini saat berbicara di subforum yang berfokus pada kesehatan digital di Wuzhen pada Sabtu (8/11).",0,"mendapatkan saran medis di china tidak pernah semudah sekarang. melalui ketukan sederhana di smartphone dan percakapan singkat, asisten kecerdasan buatan (artificial intelligence/ai) dapat memberikan diagnosis awal secara instan berdasarkan keahlian klinis para tenaga medis terkemuka china. dukungan ai ini berasal dari sebuah aplikasi bernama aq, yang dipamerkan di ajang konferensi tingkat tinggi (ktt) wuzhen konferensi internet dunia (world internet conference/wic) di provinsi zhejiang, china timur. han xinyi, ceo ant group, membagikan tujuan awal grup itu dalam mengembangkan aplikasi ini saat berbicara di subforum yang berfokus pada kesehatan digital di wuzhen pada sabtu (8/11)."
https://www.antaranews.com/berita/5231961/realme-gt-8-pro-edisi-aston-martin-f1-mulai-dijual,Realme GT 8 Pro edisi Aston Martin F1 mulai dijual,"Jakarta (ANTARA) - Realme akhirnya secara resmi mulai menjual ponsel unggulan edisi khusus yaitu Realme GT 8 Pro edisi Aston Martin F1 yang sudah diumumkan sejak awal bulan November 2025. Ponsel pintar ini memulai penjualannya di China sebagai negara asalnya menggabungkan perangkat keras unggulan Realme dengan estetika khas F1 yang dikembangkan bersama tim Formula 1 Aston Martin. Dilaporkan Gizmochina, Senin, Realme GT 8 Pro Aston Martin F1 Edition mengadopsi desain dari mobil Formula 1 Aston Martin. Ponsel ini menampilkan corak warna ""Racing Lime"" yang mencolok, dilengkapi tekstur serat karbon dan emblem sayap perak yang khas. Panel belakang mengikuti lengkungan aerodinamis untuk meningkatkan kenyamanan pengguna. Kotak edisi khusus ini berisi aksesori bertema balap seperti pin F1 khusus, casing ponsel khusus, dan miniatur mobil balap, yang menonjolkan kesan premiumnya.",0,"realme akhirnya secara resmi mulai menjual ponsel unggulan edisi khusus yaitu realme gt 8 pro edisi aston martin f1 yang sudah diumumkan sejak awal bulan november 2025. ponsel pintar ini memulai penjualannya di china sebagai negara asalnya menggabungkan perangkat keras unggulan realme dengan estetika khas f1 yang dikembangkan bersama tim formula 1 aston martin. dilaporkan gizmochina, senin, realme gt 8 pro aston martin f1 edition mengadopsi desain dari mobil formula 1 aston martin. ponsel ini menampilkan corak warna ""racing lime"" yang mencolok, dilengkapi tekstur serat karbon dan emblem sayap perak yang khas. panel belakang mengikuti lengkungan aerodinamis untuk meningkatkan kenyamanan pengguna. kotak edisi khusus ini berisi aksesori bertema balap seperti pin f1 khusus, casing ponsel khusus, dan miniatur mobil balap, yang menonjolkan kesan premiumnya."
https://www.antaranews.com/berita/5234049/wamenkomdigi-perjuangan-era-digital-berpijak-pada-semangat-pahlawan,Wamenkomdigi: Perjuangan era digital berpijak pada semangat pahlawan,"Jakarta (ANTARA) - Wakil Menteri Komunikasi dan Digital (Wamenkomdigi) Nezar Patria menegaskan bahwa perjuangan di era digital harus berpijak pada semangat kepahlawanan. Menurutnya, semangat juang para pahlawan perlu dilanjutkan melalui pengabdian, inovasi, dan kolaborasi di era digital. “Para pahlawan berjuang bukan untuk dirinya sendiri, tetapi untuk kita, generasi yang bahkan belum mereka kenal. Mereka mengajarkan bahwa kemerdekaan tidak jatuh dari langit, tetapi lahir dari kesabaran, keberanian, kejujuran, kebersamaan, dan keikhlasan,” kata Nezar dalam keterangannya di Jakarta, Selasa. Dia meminta semua pihak meneladani sifat kesabaran para pahlawan dalam menempuh ilmu, menyusun strategi, menunggu momentum, dan membangun kebersamaan di tengah segala keterbatasan.",0,"wakil menteri komunikasi dan digital (wamenkomdigi) nezar patria menegaskan bahwa perjuangan di era digital harus berpijak pada semangat kepahlawanan. menurutnya, semangat juang para pahlawan perlu dilanjutkan melalui pengabdian, inovasi, dan kolaborasi di era digital. “para pahlawan berjuang bukan untuk dirinya sendiri, tetapi untuk kita, generasi yang bahkan belum mereka kenal. mereka mengajarkan bahwa kemerdekaan tidak jatuh dari langit, tetapi lahir dari kesabaran, keberanian, kejujuran, kebersamaan, dan keikhlasan,” kata nezar dalam keterangannya di jakarta, selasa. dia meminta semua pihak meneladani sifat kesabaran para pahlawan dalam menempuh ilmu, menyusun strategi, menunggu momentum, dan membangun kebersamaan di tengah segala keterbatasan."
https://www.antaranews.com/berita/5232933/apple-bakal-sembunyikan-kamera-selfie-di-bawah-layar-di-iphone-20,Apple bakal sembunyikan kamera selfie di bawah layar di iPhone 20,"Jakarta (ANTARA) - Apple dikabarkan bakal menyembunyikan kamera selfie -nya di bawah layar untuk iPhone 20 atau ponsel pintarnya yang bakal dirilis pada perayaan 20 tahun eksistensi ponsel tersebut. Kabar itu datang dari pembocor teknologi Digital Chat Station (DCS) seperti dilaporkan oleh Macrumors, Senin. Dengan disembunyikannya kamera depan tersebut maka nantinya iPhone 20 itu tidak memiliki potongan yang terlihat di layarnya. Lewat unggahan di platform Weibo, DCS mengatakan bahwa pengembangan teknologi kamera di bawah layar oleh Apple berjalan sesuai rencana dan akan diadopsi pada 2027. Teknologi itu bakal dikenalkan satu tahun setelah Apple merencanakan mengenalkan teknologi Face ID di bawah layar pada model iPhone 18 Pro.",0,"apple dikabarkan bakal menyembunyikan kamera selfie -nya di bawah layar untuk iphone 20 atau ponsel pintarnya yang bakal dirilis pada perayaan 20 tahun eksistensi ponsel tersebut. kabar itu datang dari pembocor teknologi digital chat station (dcs) seperti dilaporkan oleh macrumors, senin. dengan disembunyikannya kamera depan tersebut maka nantinya iphone 20 itu tidak memiliki potongan yang terlihat di layarnya. lewat unggahan di platform weibo, dcs mengatakan bahwa pengembangan teknologi kamera di bawah layar oleh apple berjalan sesuai rencana dan akan diadopsi pada 2027. teknologi itu bakal dikenalkan satu tahun setelah apple merencanakan mengenalkan teknologi face id di bawah layar pada model iphone 18 pro."
